roduid,UWI,lifetime_end,FAILURETYPE,H2S_CONCENTRATION,PrimarySetpoint,SecondarySetpoint,StrokeLength,Fillage,YesterdaysAverageSPM,bha_configuration,chemgroup1_any,chemgroup1_all,chemgroup2_any,chemgroup2_all,chemgroup3_any,chemgroup3_all,max_unguided_dls,dls_high_in_hole,gas_anchor_length,MAX_INCLINATION,wellbore_category,manual_scale,packer_vs_tac,AVG_PRESSURE_TUBING,AVG_PRESSURE_CASING,AVG_DIFFERENTIAL_PRESSURE,AVG_OIL_VOLUME,AVG_WATER_VOLUME,AVG_LIQUID_VOLUME,rod_sinker_type,rod_has_guides,rod_make,rod_apigrade,ROUTE,overall_max_sideload,shallow_max_sideload,max_unguided_sideload,CHROME_LENGTH,ENDURALLOY_LENGTH,POLY_LENGTH,NIPPLE_SET_DEPTH,pump_bore,lifetimedays,contains_imputed
GB36ZXZT22760424394312,773-84-4401,2020-02-19,Sucker Rod Pump,0.0,80.0,65.0,168.0200043,99.0,1.0,TAC_BELOW_NIP,0,0,0,0,0,0,2.68,2.34,17.1,6.95,LowTangent,N,OTHER_ANCHOR,17.098105,15.308281,-6.733542,0.230104,1.108333,1.338438,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,884,271.93,271.93,81.71,0.0,0.0,1478.26,9035.3,2,70,0
GB15TBSE80081070362681,774-14-8314,2018-07-09,Rods,0.0,75.0,60.0,168.03999330000005,98.18000031,5.8000001910000005,PACKER_TAC_DONNAN,1,0,0,0,0,0,2.28,2.28,17.3,6.95,LowTangent,N,hornet,153.355409,62.489301,-90.265531,111.361257,142.78534,254.146597,SLICK_SINKER_BARS,True,strategize next-generation users,SpecialService,900,254.39,254.39,142.47,0.0,0.0,0.0,9951.2,1.75,755,0
GB85DWBC67365145123675,781-01-0681,2016-04-11,Rods,0.0,75.0,62.0,144.0,92.80000305,4.599999905,PACKER_DONNAN,0,0,0,0,1,0,1.276245,1.276245035,20.73,1.58,Vertical,N,arrowset,59.330935,154.683453,95.352518,41.927536,22.086331,63.971014,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,886,88.01,88.01,88.01,0.0,0.0,0.0,9893.5,1.5,130,0
GB06WPBN66367003096914,781-01-0681,2018-10-27,Rods,0.0,75.0,60.0,144.0,85.01428223,5.5,NOSEP_PACKER,0,0,0,0,1,1,1.276245,1.276245035,0.0,1.58,Vertical,N,OTHER_PACKER,64.116292,65.203006,1.171317,23.346079,9.028184,32.374263,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,886,111.35,111.35,111.35,0.0,0.0,0.0,9844.1,1.5,373,0
GB73EGQZ37112411168596,782-14-2769,2019-03-07,Tubing,0.0,75.0,60.0,168.22000119999996,97.90000153,5.900000095,PACKER_DONNAN,1,0,0,0,0,0,0.0,2.969392088,20.06,26.7,OffLease,N,OTHER_PACKER,191.918537,228.426954,36.276647,84.948555,47.347784,132.296339,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,904,558.64,558.64,0.0,0.0,0.0,0.0,11003.7,1.25,517,0
GB38DGHA89339919696362,783-54-0077,2019-01-15,Sucker Rod Pump,3.0,80.0,60.0,144.0,80.40000153,5.8000001910000005,TAC_BELOW_NIP,1,0,0,0,0,0,0.5,0.39,17.1,1.08,Vertical,N,OTHER_ANCHOR,71.475323,109.958678,40.129943,70.081587,18.361377,88.442964,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,K,884,33.48,28.09,33.48,0.0,193.65,0.0,9968.6,1.75,485,0
GB98KERA73867508124510,783-54-0077,2017-09-14,Tubing,0.0,80.0,60.0,144.0,83.39230347,5.128124714,TAC_ABOVE_NIP,1,0,1,0,0,0,0.5,0.39,17.11,1.08,Vertical,N,OTHER_ANCHOR,81.70338000000002,131.605159,70.031234,72.561715,27.044979,99.606695,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,K,884,34.5,27.89,34.5,0.0,0.0,0.0,10051.8,1.75,906,0
GB42JAGJ36188816952722,786-98-0737,2017-10-03,Tubing,0.0,75.0,60.0,144.0,78.36087036,5.6230769160000005,TAC_ABOVE_NIP,0,0,0,0,1,0,1.37,0.68,17.15,2.15,Vertical,N,OTHER_ANCHOR,86.313684,122.212227,37.276214,117.13347,39.223819,156.35728999999995,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,886,113.48,81.37,113.48,0.0,0.0,0.0,9700.7,1.75,457,0
GB34VQFF47583876244988,786-98-0737,2016-07-01,Tubing,0.0,75.0,60.0,144.0,90.67272949,5.699999809,TAC_ABOVE_NIP,0,0,0,0,1,0,1.37,0.68,17.15,2.15,Vertical,N,OTHER_ANCHOR,96.548956,177.184007,80.635051,166.040404,46.93266,212.973064,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,886,90.25,69.88,90.25,0.0,0.0,0.0,9700.7,1.75,289,0
GB77YLYJ45458578927462,788-58-4208,2016-06-30,Tubing,0.0,75.0,60.0,144.0,96.99375153,5.8000001910000005,TAC_ABOVE_NIP,1,0,1,0,0,0,1.9725577,1.506283132,17.1,2.41,Vertical,N,OTHER_ANCHOR,150.673024,311.271505,160.606908,216.497585,150.246377,366.743961,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,902,156.32,142.14,156.32,0.0,0.0,0.0,10397.5,1.75,198,0
GB86SOYP96850826729494,791-81-5199,2020-02-02,Rods,0.0,80.0,60.0,169.3999939,67.80000305,5.953845978,TAC_BELOW_NIP,1,1,0,0,0,0,3.52,3.16,17.17,12.99,HighTangent,N,OTHER_ANCHOR,76.186728,80.28665699999998,4.030348,53.728739,33.187477,86.916216,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,883,325.05,325.05,175.95,0.0,0.0,0.0,9724.4,1.75,1022,0
GB45WGKX55934919298845,791-81-5199,2017-04-14,Tubing,0.0,75.0,60.0,169.0141169,93.473526,6.099999905,TAC_ABOVE_NIP,1,0,1,1,0,0,3.52,3.16,17.17,12.99,HighTangent,N,OTHER_ANCHOR,81.69099,64.770651,15.544892,91.948052,57.270563,149.218615,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,883,277.34,277.34,179.32,0.0,0.0,0.0,10162.4,1.75,448,0
GB69QTJQ26827920424923,798-43-7667,2018-11-09,Tubing,0.0,75.0,60.0,169.3999939,86.40000153,5.699999809,PACKER_DONNAN,0,0,0,0,0,0,2.5454404,3.786376359,20.73,6.89,LowTangent,N,arrowset,96.259522,85.655208,-10.291012,74.21195300000002,49.234083,123.446036,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,883,432.35,432.35,116.55,0.0,127.59,0.0,10031.9,1.75,309,0
GB32DCOQ69620580048474,798-43-7667,2017-12-27,Tubing,0.0,75.0,60.0,169.3999939,83.9798584,5.8000001910000005,TAC_ABOVE_NIP,1,0,1,1,0,0,1.4582613000000002,3.786376359,17.18,6.89,LowTangent,N,OTHER_ANCHOR,72.176567,55.347174,-16.994864,111.434724,86.176312,197.611036,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,883,441.64,441.64,119.8,0.0,0.0,0.0,10046.5,1.75,699,0
GB93BTSC69028029554286,798-74-2429,2018-01-08,Sucker Rod Pump,0.0,75.0,60.0,144.0,98.50624847,5.8000001910000005,TAC_ABOVE_NIP,1,1,1,1,0,0,0.69,1.39,19.25,5.38,LowTangent,N,OTHER_ANCHOR,112.345991,273.795222,166.769749,66.52905799999999,48.436874,114.965932,SLICK_SINKER_BARS,True,strategize next-generation users,D,900,541.47,541.47,121.88,0.0,0.0,0.0,10090.8,1.5,970,0
GB90DMFF18257231070153,799-51-2521,2017-05-04,Tubing,0.0,75.0,60.0,144.0,94.39310455,4.699999809,TAC_ABOVE_NIP,1,0,1,0,0,0,2.05,2.05,19.27,2.92,Vertical,N,OTHER_ANCHOR,65.923077,88.880342,22.957265,55.70230600000001,29.331237,85.03354300000002,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,D,871,215.83,215.83,215.83,0.0,0.0,0.0,10504.5,1.5,448,0
GB57ZWBU09644568723248,804-17-6321,2017-10-13,Tubing,0.0,75.0,60.0,168.0200043,79.85555267,4.5,PACKER_DONNAN,1,0,0,0,0,0,1.5,1.5,20.77,3.0,Vertical,N,arrowset,65.42,79.587558,22.257674,90.508671,74.710983,165.219653,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,872,223.38,223.38,223.38,0.0,0.0,0.0,9471.9,2,173,0
GB36GQWL77076126235752,804-17-6321,2016-05-06,Tubing,0.0,75.0,60.0,168.0,91.15000153,4.519999981000001,PACKER_DONNAN,0,0,1,0,0,0,1.5,1.5,20.77,3.0,Vertical,N,arrowset,72.35759300000002,84.354024,15.226429,108.71428600000002,78.503968,187.218254,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,872,254.63,254.63,254.63,0.0,0.0,0.0,9471.9,2,250,0
GB06YDLV17272296834186,804-17-6321,2017-04-21,Tubing,0.0,75.0,60.0,168.0,77.94999695,5.3000001910000005,PACKER_DONNAN,1,0,0,0,0,0,1.5,1.5,20.77,3.0,Vertical,N,arrowset,94.62974,112.159828,23.739971,72.810888,59.86533000000001,132.676218,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,872,248.74,248.74,248.74,0.0,0.0,0.0,9471.9,2,348,0
GB60XBAB64670571798029,807-26-3648,2016-03-07,Tubing,0.0,75.0,60.0,144.0,99.38409424,5.400000095,PACKER_DONNAN,0,0,1,1,0,0,3.18,2.71,20.78,10.81,HighTangent,N,arrowset,117.23825,270.382469,153.144219,154.884375,143.80625,298.690625,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,901,257.83,257.83,257.83,0.0,0.0,0.0,10322.7,1.5,299,0
GB11KBAC84399780463654,807-26-3648,2019-03-18,Rods,0.0,75.0,60.0,144.0,98.08571625,6.599999905,TAC_BELOW_NIP,1,0,0,0,0,0,3.18,2.71,20.09,10.81,HighTangent,N,OTHER_ANCHOR,96.215625,70.84366700000002,-24.836127,64.951338,57.25839200000001,122.20973,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,901,259.42,259.42,259.42,0.0,312.12,0.0,10374.2,1.5,789,0
GB06PWCK20153199565328,807-26-3648,2017-01-17,Tubing,0.0,75.0,60.0,144.0,99.09860992,6.0,TAC_ABOVE_NIP,1,0,1,1,0,0,3.18,2.71,17.58,10.81,HighTangent,N,OTHER_ANCHOR,104.306997,173.987259,72.352166,148.456973,124.747774,273.204748,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,901,290.56,290.56,290.56,0.0,0.0,0.0,10336.7,1.75,312,0
GB17TTBB66633004308528,809-81-3406,2018-08-16,Tubing,0.0,75.0,60.0,169.3999939,58.45357132,5.224999905,TAC_BELOW_NIP,1,0,0,0,0,0,4.03,4.51,17.38,5.77,LowTangent,N,OTHER_ANCHOR,68.39075600000001,74.368466,6.360754,61.22824,36.49323,97.72147,SLICK_SINKER_BARS,True,strategize next-generation users,SpecialService,872,391.99,391.99,254.77,0.0,128.88,0.0,8606.2,1.75,515,0
GB31LKUJ39252542630071,813-48-5829,2019-07-11,Sucker Rod Pump,0.0,75.0,60.0,144.0,82.41874695,5.876923084,TAC_ABOVE_NIP,1,0,0,0,0,0,1.3453363,0.366324187,17.14,3.99,Vertical,N,OTHER_ANCHOR,69.45223,98.716806,29.51086,63.64235400000001,21.070174,84.712528,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,875,483.85,483.85,483.85,0.0,0.0,0.0,9990.5,1.75,1089,0
GB86HIKZ84998179598221,824-84-5736,2017-05-01,Tubing,1.6667,70.0,65.0,169.4299927,0.0,4.699999809,TAC_BELOW_NIP,1,0,0,0,0,0,3.9195275,3.20691204,17.13,14.9,HighTangent,N,OTHER_ANCHOR,69.94832199999999,71.5268,11.554744,109.358974,32.839744,142.198718,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,883,356.54,356.54,356.54,0.0,124.5,0.0,10018.1,1.75,156,0
GB82GADU62971018959028,827-97-0623,2017-07-25,Tubing,0.0,75.0,60.0,144.0,88.63548279,5.8000001910000005,TAC_ABOVE_NIP,1,0,1,0,0,0,2.165867,2.165867187,19.23,2.0,Vertical,N,OTHER_ANCHOR,69.672799,129.899361,59.072961,101.697674,34.745736,136.443411,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,885,148.5,148.5,148.5,0.0,0.0,0.0,10017.4,1.75,627,0
GB44ZUPK97263501592453,827-97-0623,2018-07-14,Rods,0.0,75.0,60.0,144.0,0.100000001,5.699999809,TAC_ABOVE_NIP,1,0,0,0,1,0,2.165867,2.165867187,19.23,2.0,Vertical,N,OTHER_ANCHOR,72.180912,86.369174,14.604451,74.76776,26.942623,101.710383,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,885,142.11,142.11,142.11,0.0,0.0,0.0,10017.4,1.75,348,0
GB15KMJQ41461082441585,829-02-6250,2018-06-13,Sucker Rod Pump,0.0,80.0,64.0,144.1999969,83.61428833,4.599999905,TAC_ABOVE_NIP,0,0,0,0,0,0,2.36,2.36,17.8,1.93,Vertical,N,OTHER_ANCHOR,65.150305,84.642519,19.492214,84.616016,20.667351,105.283368,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,K,886,192.93,192.93,192.93,0.0,0.0,0.0,9923.2,1.75,400,0
GB84UHJV59488077362450,829-02-6250,2017-05-07,Sucker Rod Pump,0.0,80.0,64.0,144.1999969,65.01538849,4.346666813,TAC_ABOVE_NIP,0,0,1,0,0,0,2.36,2.36,17.8,1.93,Vertical,N,OTHER_ANCHOR,74.339646,117.929293,43.589646,97.270947,26.73123,124.002176,SLICK_SINKER_BARS,False,strategize next-generation users,K,886,202.86,202.86,202.86,0.0,0.0,0.0,9923.2,1.75,880,0
GB92MVEM93059750566084,832-91-0743,2018-11-01,Sucker Rod Pump,0.0,50.0,60.0,144.1999969,39.59999847,5.199999809,PACKER_DONNAN,0,0,0,0,1,0,1.7004756,0.7141481009999999,20.71,1.72,Vertical,N,arrowset,76.376735,169.0872,106.644528,151.387925,57.67698100000001,209.064906,SUCKER_RODS_W_GUIDES,False,strategize next-generation users,SpecialService,874,95.16,60.26,95.16,0.0,0.0,0.0,9579.7,1.5,50,0
GB98UJXR58978212824266,833-08-7434,2020-03-31,Rods,0.0,70.0,60.0,144.03999330000005,97.0,6.099999905,TAC_BELOW_NIP,1,0,0,0,0,0,1.5,1.5,17.11,6.86,LowTangent,N,OTHER_ANCHOR,67.961053,91.257504,23.436379,71.228613,33.794788,105.023401,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,904,175.03,175.03,175.03,0.0,190.19,0.0,9865.3,1.75,585,0
GB92JNNL24719055829446,834-32-1633,2019-09-23,Sucker Rod Pump,0.0,75.0,60.0,144.0,73.67727661,5.400000095,TAC_BELOW_NIP,1,0,0,0,0,0,1.65,2.17,17.16,6.59,LowTangent,N,OTHER_ANCHOR,65.456601,118.19128,54.172759,54.236398,14.096448,68.33284599999999,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,882,273.42,273.42,210.38,0.0,0.0,0.0,9505.8,1.75,748,0
GB90JVPS85290768167847,834-32-1633,2020-01-30,Sucker Rod Pump,0.0,80.0,65.0,144.0,65.59999847,6.0,TAC_BELOW_NIP,0,0,0,0,0,0,1.65,2.17,17.16,6.59,LowTangent,N,OTHER_ANCHOR,61.65666700000001,69.8714,8.214733,70.62589399999997,17.042517,87.66841099999998,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,882,275.7,275.7,213.46,0.0,0.0,0.0,9505.8,1.75,127,0
GB37GELO62948352574708,834-32-1633,2017-08-31,Sucker Rod Pump,0.0,75.0,60.0,144.0,84.72758484,5.8000001910000005,TAC_ABOVE_NIP,1,0,0,0,0,0,2.36,2.17,17.17,6.59,LowTangent,N,OTHER_ANCHOR,72.440251,81.962944,-6.062456,94.616732,28.342412,122.959144,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,882,275.26,275.26,275.26,0.0,0.0,0.0,10043.1,1.75,473,0
GB73YJZT91641779629349,837-05-2257,2019-04-29,Rods,3.0,80.0,60.0,169.4299927,70.34999847,5.5,TAC_BELOW_NIP,1,0,0,0,0,0,2.418726700000001,1.556143279,17.24,6.42,LowTangent,N,OTHER_ANCHOR,89.793459,111.019203,21.205091,79.90104699999998,56.847207,136.748254,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,883,237.16,237.16,204.8,0.0,257.36,0.0,9788.1,2,667,0
GB72QHOX84960637751492,837-05-2257,2017-06-26,Tubing,0.0,75.0,60.0,169.4299927,88.91304016,5.8000001910000005,TAC_BELOW_NIP,1,0,0,0,0,0,2.418726700000001,1.556143279,17.16,6.42,LowTangent,N,OTHER_ANCHOR,88.67410600000002,113.499084,27.44933,130.600478,63.662679,194.263158,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,883,210.45,210.45,177.94,0.0,0.0,0.0,9743.7,1.75,370,0
GB35NVHG42451732796176,837-69-3003,2019-06-24,Sucker Rod Pump,0.0,70.0,90.0,168.0,79.59999847,6.699999809,TAC_BELOW_NIP,1,0,0,0,0,0,4.3343096,4.334309418,25.98,12.75,HighTangent,N,OTHER_ANCHOR,93.204444,85.005515,10.304964,79.05635,68.522372,147.578723,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,886,389.73,389.73,389.73,0.0,391.57,0.0,9411.8,1.75,246,0
GB15CXSE61997342718731,838-54-1307,2017-06-19,Tubing,0.0,75.0,60.0,169.4299927,97.56999969,4.5,TAC_BELOW_NIP,1,0,0,0,0,0,1.8,2.35,17.17,2.24,Vertical,N,OTHER_ANCHOR,81.806781,87.672466,4.047815,94.171053,79.480263,173.65131599999995,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,873,227.52,227.52,128.48,0.0,0.0,0.0,9613.0,1.5,150,0
GB38EJVH62367712694368,838-54-1307,2017-01-19,Tubing,0.0,75.0,60.0,169.4204389,92.42500305,5.8000001910000005,TAC_ABOVE_NIP,1,0,0,0,0,0,1.8,2.35,17.05,2.24,Vertical,N,OTHER_ANCHOR,96.363567,120.150318,23.786752,82.78980899999998,56.88535,139.675159,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,873,246.62,246.62,140.8,0.0,0.0,0.0,9433.0,1.75,157,0
GB33GSRG67997543707745,838-54-1307,2017-10-29,Sucker Rod Pump,0.0,50.0,60.0,169.4299927,0.0,4.5,PACKER_DONNAN,0,0,0,0,0,0,1.8,2.35,2.75,2.24,Vertical,N,arrowset,95.609918,46.305462,-49.568306,95.153226,103.330645,198.483871,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,873,245.25,245.25,141.23,0.0,0.0,0.0,9626.9,1.5,122,0
GB75AVKT40471721241862,838-54-1307,2019-08-14,Tubing,0.0,50.0,60.0,169.4299927,64.90000153,5.8000001910000005,PACKER_DONNAN,0,0,0,0,0,0,1.8,2.35,2.75,2.24,Vertical,N,arrowset,129.639533,83.374781,-46.97809,37.271877,42.263829,79.535706,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,873,251.09,251.09,143.01,0.0,0.0,0.0,9626.9,1.5,650,0
GB87PRLP68797047293719,838-54-1307,2016-08-14,Tubing,0.0,75.0,60.0,169.3999939,90.25666809,5.8000001910000005,TAC_ABOVE_NIP,1,0,1,0,0,0,1.8,2.35,17.19,2.24,Vertical,N,OTHER_ANCHOR,97.0077,117.269907,20.155545,98.5,64.027273,162.527273,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,873,245.76,245.76,140.91,0.0,0.0,0.0,9434.2,1.75,109,0
GB69DCPJ54978086959214,846-11-5398,2019-05-03,Rods,0.0,75.0,60.0,144.0,81.04166412,4.699999809,PACKER_DONNAN,1,0,0,0,0,0,0.58,0.58,2.94,1.4,Vertical,N,OTHER_PACKER,40.459889,49.637435,69.364275,7.851175,4.005509,11.856684,SLICK_SINKER_BARS,True,strategize next-generation users,SpecialService,901,39.42,39.42,39.42,0.0,0.0,0.0,11018.0,1.25,952,0
GB92HWTI08473964053689,846-87-1976,2019-03-01,Sucker Rod Pump,0.0,70.0,65.0,167.4101966,97.90000153,4.599999905,PACKER_DONNAN,0,0,0,0,0,0,0.81,0.7,3.15,2.73,Vertical,N,arrowset,357.006608,93.512879,-204.148472,233.176826,123.197804,356.37463,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,873,43.76,29.42,43.76,0.0,0.0,0.0,8993.4,2,448,0
GB39UTHB98408805558569,850-51-0364,2016-03-31,Tubing,0.0,75.0,60.0,168.0,94.7692337,5.900000095,PACKER_DONNAN,0,0,0,0,0,0,2.63,4.11,20.7,6.27,LowTangent,N,arrowset,71.466321,135.04663200000002,63.580311,141.69948200000005,62.27979300000001,203.979275,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,872,475.58,475.58,215.9,0.0,0.0,0.0,10056.6,1.75,190,0
GB45ITUQ78699426271179,850-51-0364,2016-11-02,Tubing,0.0,75.0,60.0,168.0,95.6866684,5.900000095,PACKER_DONNAN,0,0,0,0,0,0,2.63,4.11,20.72,6.27,LowTangent,N,arrowset,95.248826,146.267606,51.018779,102.676056,49.197183,151.87323899999996,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,872,451.21,451.21,207.45,0.0,0.0,0.0,9791.4,1.75,211,0
GB11XOLI96716274318593,850-51-0364,2020-03-03,Rods,0.0,80.0,65.0,168.0,94.06071472,6.199999809,PACKER_DONNAN,1,0,0,0,0,0,2.63,4.11,20.72,6.27,LowTangent,N,arrowset,60.538079,78.95099300000003,18.427082,39.130459,14.511311,53.64177,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,872,351.21,351.21,237.42,1066.11,0.0,0.0,9784.3,1.75,294,0
GB19AADR78610971893540,850-51-0364,2017-07-14,Tubing,0.0,75.0,60.0,168.0,83.76666259999998,5.8000001910000005,PACKER_DONNAN,1,0,0,0,0,0,2.63,4.11,20.72,6.27,LowTangent,N,arrowset,95.224138,133.68965500000002,38.465517,110.750958,48.409962,159.16092,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,872,462.67,462.67,205.76,505.86,0.0,0.0,9769.7,1.75,252,0
GB83SZII41028997419908,853-24-9157,2018-11-19,Tubing,0.0,75.0,60.0,144.0,94.07272339,4.900000095,PACKER_TAC_DONNAN,1,0,0,0,0,0,4.532413,0.559322034,17.07,3.03,Vertical,N,OTHER_PACKER,78.58179200000002,196.279682,122.991702,42.49313400000001,37.459515,79.952649,SUCKER_RODS_W_GUIDES,False,strategize next-generation users,SpecialService,871,256.11,32.86,256.11,0.0,253.36,0.0,10430.5,1.5,520,0
GB22QXUR80164450514149,853-24-9157,2019-12-21,Tubing,0.0,80.0,65.0,144.0,91.09999847,4.8000001910000005,PACKER_TAC_DONNAN,1,0,0,0,0,0,4.532413,0.559322034,17.07,3.03,Vertical,N,OTHER_PACKER,86.771392,82.831512,14.534067000000002,61.309234,54.438612,115.747847,UNKNOWN,False,strategize next-generation users,SpecialService,871,287.49,47.9,287.49,0.0,253.36,0.0,10430.5,1.75,196,0
GB96QFUD35436750787280,853-24-9157,2019-06-06,Sucker Rod Pump,1.0,75.0,60.0,144.0,93.5,4.599999905,PACKER_TAC_DONNAN,1,0,0,0,0,0,4.532413,0.559322034,17.07,3.03,Vertical,N,OTHER_PACKER,162.995,112.049421,-50.664188,44.383147,40.01736,84.400508,SUCKER_RODS_W_GUIDES,False,strategize next-generation users,SpecialService,871,167.94,39.16,167.94,0.0,253.36,0.0,10430.5,1.5,188,0
GB20WIQZ60007168921805,860-23-4519,2016-08-09,Sucker Rod Pump,0.0,76.0,62.0,168.0,75.77586365,4.3000001910000005,PACKER_DONNAN,1,0,1,0,0,0,1.92,1.66,20.7,2.27,Vertical,N,arrowset,68.199987,82.16788299999997,13.967896,62.408469,18.389334,80.797803,SLICK_SINKER_BARS,False,strategize next-generation users,D,872,179.07,179.07,179.07,0.0,0.0,0.0,10327.9,1.5,725,0
GB94EWBO53004988177328,862-59-0606,2017-09-11,Tubing,0.0,75.0,60.0,144.0,86.07499695,5.900000095,TAC_ABOVE_NIP,1,0,1,0,0,0,1.43,1.19,19.25,2.47,Vertical,N,OTHER_ANCHOR,65.01871700000001,104.537433,39.518717,74.526965,38.597843,113.124807,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,872,109.55,109.55,109.55,0.0,0.0,0.0,10441.6,1.5,588,0
GB89LKVM61423130650961,862-59-0606,2020-04-04,Tubing,0.0,80.0,65.0,144.0,99.69999695,6.0,TAC_BELOW_NIP,0,0,0,0,0,0,1.43,1.19,17.17,2.47,Vertical,N,slimline,80.635254,105.605949,66.308243,22.773033,49.820615,72.593648,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,872,113.56,113.56,113.56,0.0,391.3,0.0,10388.0,1.5,209,0
GB32CMNN40790459318803,865-78-8553,2019-02-17,Tubing,0.0,75.0,60.0,144.0,96.5,5.8000001910000005,TAC_ABOVE_NIP,1,1,0,0,0,0,2.0108345,2.010834499,17.14,4.42,LowTangent,N,OTHER_ANCHOR,89.393373,61.036348,-20.601983,48.283621,70.047827,118.331448,SLICK_SINKER_BARS,True,strategize next-generation users,SpecialService,902,195.94,195.94,195.94,0.0,0.0,0.0,10270.8,1.5,329,0
GB22OGHH15423271432904,865-78-8553,2020-03-27,Rods,0.0,75.0,60.0,144.0,93.19999695,6.0,TAC_BELOW_NIP,1,1,0,0,0,0,2.0108345,2.010834499,17.17,4.42,LowTangent,N,OTHER_ANCHOR,73.090369,66.420929,-5.112488,47.045049,50.536893,97.581942,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,902,213.16,213.16,213.16,0.0,357.07,0.0,10369.5,1.75,393,0
GB13TWGY93645447505806,865-78-8553,2018-03-17,Sucker Rod Pump,0.0,75.0,60.0,144.0,92.55555725,6.5,TAC_ABOVE_NIP,1,1,1,1,0,0,2.0108345,2.010834499,17.14,4.42,LowTangent,N,OTHER_ANCHOR,191.87338,149.818514,-1.6790459999999998,75.175345,53.857598,129.032944,SLICK_SINKER_BARS,True,strategize next-generation users,SpecialService,902,233.15,233.15,233.15,0.0,0.0,0.0,10270.8,1.75,873,0
GB30YVGS72133450288306,869-64-7299,2018-01-06,Tubing,0.0,75.0,60.0,168.0,76.2043457,5.0,TAC_BELOW_NIP,1,0,0,0,0,0,1.67,1.02,17.15,2.19,Vertical,N,OTHER_ANCHOR,68.986304,73.528391,12.625496,68.20229,55.946565,124.148855,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,872,119.73,119.73,119.73,0.0,0.0,0.0,9952.1,1.75,255,0
GB48GCJE20705858011188,869-64-7299,2017-04-24,Tubing,0.0,75.0,60.0,168.0,87.09677124,5.025000095,PACKER_DONNAN,1,0,0,0,0,0,1.67,1.02,20.7,2.19,Vertical,N,arrowset,91.970085,116.961691,38.656277,89.186131,57.66423399999999,146.85036499999995,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,872,101.86,101.86,101.86,0.0,0.0,0.0,9915.2,1.75,244,0
GB04IJPD13867661552410,869-64-7299,2016-08-21,Tubing,0.0,75.0,60.0,168.0,80.61249542,5.8000001910000005,PACKER_DONNAN,1,0,1,0,0,0,1.67,1.02,20.7,2.19,Vertical,N,arrowset,72.97411600000002,92.889121,24.14982,119.053892,60.53592800000001,179.58982,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,872,132.78,132.78,132.78,0.0,0.0,0.0,9915.2,1.75,316,0
