roduid,UWI,FAILURETYPE,H2S_CONCENTRATION,PrimarySetpoint,SecondarySetpoint,StrokeLength,Fillage,YesterdaysAverageSPM,bha_configuration,chemgroup1_any,chemgroup1_all,chemgroup2_any,chemgroup2_all,chemgroup3_any,chemgroup3_all,max_unguided_dls,dls_high_in_hole,gas_anchor_length,MAX_INCLINATION,wellbore_category,manual_scale,packer_vs_tac,AVG_PRESSURE_TUBING,AVG_PRESSURE_CASING,AVG_DIFFERENTIAL_PRESSURE,AVG_OIL_VOLUME,AVG_WATER_VOLUME,AVG_LIQUID_VOLUME,rod_sinker_type,rod_has_guides,rod_make,rod_apigrade,ROUTE,overall_max_sideload,shallow_max_sideload,max_unguided_sideload,CHROME_LENGTH,ENDURALLOY_LENGTH,POLY_LENGTH,NIPPLE_SET_DEPTH,pump_bore,lifetimedays,contains_imputed
GB45ITUQ78699426271179,850-51-0364,Tubing,0.0,75.0,60.0,168.0,95.6866684,5.900000095,PACKER_DONNAN,0,0,0,0,0,0,2.63,4.11,20.72,6.27,LowTangent,N,arrowset,95.248826,146.267606,51.018779,102.676056,49.197183,151.87323899999996,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,872,451.21,451.21,207.45,0.0,0.0,0.0,9791.4,1.75,211,0
GB22ZIDP59173324644196,747-27-0195,Tubing,0.0,75.0,60.0,144.03999330000005,73.89333344,6.0,TAC_ABOVE_NIP,0,0,0,0,1,1,2.1578913,1.325090206,17.13,1.72,Vertical,Y,OTHER_ANCHOR,145.544576,250.012373,107.338652,141.219101,23.275281,164.494382,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,886,149.16,121.33,149.16,0.0,0.0,0.0,9672.6,1.75,170,0
GB18BRWJ34953982757105,537-28-3860,Tubing,0.0,85.0,50.0,144.0,80.6806488,5.199999809,TAC_ABOVE_NIP,0,0,1,0,0,0,1.65,1.65,17.22,1.92,Vertical,N,OTHER_ANCHOR,78.306569,104.321168,26.014599,87.087591,17.941606,105.029197,SLICK_SINKER_BARS,False,strategize next-generation users,D,875,115.42,115.42,115.42,0.0,0.0,0.0,9799.9,1.5,128,0
GB77JKTF16617149368278,683-10-8499,Tubing,0.0,60.0,0.0,144.0,62.70769119,5.8000001910000005,TAC_ABOVE_NIP,1,0,1,0,0,0,1.1972517,1.014315784,19.26,1.32,Vertical,N,OTHER_ANCHOR,74.61874,108.358643,33.739903000000005,45.386912,7.841561,53.228473,SLICK_SINKER_BARS,False,incentivize vertical systems,D,874,55.26,43.6,55.26,0.0,0.0,0.0,9620.0,1.5,842,0
GB96KNFU49098585564826,110-03-2169,Tubing,6.0,80.0,65.0,169.8200073,94.5,5.599999905,PACKER_TAC_DONNAN,1,0,0,0,0,0,3.0,1.62,17.2,6.33,LowTangent,N,slimline,100.434965,151.789574,51.185211,60.39550300000001,80.532544,140.928047,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,872,148.26,148.26,148.26,0.0,351.0,0.0,9720.3,1.75,162,0
GB72QHOX84960637751492,837-05-2257,Tubing,0.0,75.0,60.0,169.4299927,88.91304016,5.8000001910000005,TAC_BELOW_NIP,1,0,0,0,0,0,2.418726700000001,1.556143279,17.16,6.42,LowTangent,N,OTHER_ANCHOR,88.67410600000002,113.499084,27.44933,130.600478,63.662679,194.263158,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,883,210.45,210.45,177.94,0.0,0.0,0.0,9743.7,1.75,370,0
GB43NYJE64180332959676,753-41-1942,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,1,0,0,0,1.81,1.76,20.69,5.82,LowTangent,N,arrowset,128.604203,184.914859,56.31065699999999,96.909944,38.94591,135.855854,SLICK_SINKER_BARS,False,strategize next-generation users,D,882,143.27,143.27,143.27,0.0,0.0,0.0,10197.4,1.5,532,1
GB03KCNI65745751104712,350-45-7024,Tubing,0.0,71.0,60.0,144.0,90.56666565,5.8000001910000005,TAC_ABOVE_NIP,1,0,1,1,0,0,2.18,2.18,16.2,5.64,LowTangent,N,OTHER_ANCHOR,108.208809,101.633706,-6.575103,84.651471,45.810294,130.461765,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,902,231.95,231.95,231.95,0.0,0.0,0.0,10443.1,1.75,668,0
GB67LRQM69579336373707,726-35-7544,Tubing,1.0,75.0,60.0,144.0,98.19999695,5.900000095,TAC_BELOW_NIP,1,1,0,0,0,0,3.7565706,1.833489272,20.11,2.39,Vertical,N,OTHER_ANCHOR,84.445,184.816,98.212917,148.113889,104.242569,252.356458,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,SpecialService,902,208.95,108.66,208.95,0.0,0.0,0.0,10299.3,2,136,0
GB79HNFY24040774570436,582-07-6485,Tubing,0.0,70.0,60.0,144.0,0.0,5.515,TAC_ABOVE_NIP,0,0,1,1,0,0,1.87,2.17,19.26,2.3,Vertical,N,OTHER_ANCHOR,107.39181299999998,95.660819,-11.730994,79.30409399999998,13.567251,92.871345,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,902,203.81,203.81,144.7,0.0,0.0,0.0,10565.4,1.5,341,1
GB84QEXF91065175215888,707-62-1895,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,0,0,0,0,3.58,3.58,20.72,3.9,Vertical,Y,arrowset,123.126678,305.272976,182.146298,102.236551,32.096505,134.183902,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,873,403.53,403.53,403.53,0.0,0.0,0.0,10033.7,1.5,288,1
GB92HODR91295932605053,706-84-6010,Tubing,0.0,75.0,50.0,144.0,80.7416687,5.184615612,TAC_BELOW_NIP,1,0,0,0,0,0,1.1623249,1.162324902,17.09,2.59,Vertical,Y,OTHER_ANCHOR,57.882105,91.29,36.584043,100.64539,42.184397,142.829787,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,874,93.09,93.09,93.09,0.0,0.0,0.0,9705.0,1.75,129,0
GB63IZVG43893619824011,560-28-3382,Tubing,8.0,75.0,60.0,144.03999330000005,53.40000153,6.699999809,PACKER_DONNAN,0,0,0,0,0,0,1.64,1.47,20.74,1.99,Vertical,N,arrowset,71.844677,61.814401,-30.400792,68.484433,25.092377,93.576809,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,886,137.3,137.3,137.3,0.0,192.88,0.0,9745.1,1.75,441,0
GB04UODP33152428109572,748-81-3986,Tubing,0.0,75.0,65.0,169.4299927,96.03749847,4.718182087,TAC_ABOVE_NIP,1,0,0,0,0,0,2.95,2.39,17.12,6.66,LowTangent,N,OTHER_ANCHOR,203.352548,298.859711,102.06,260.920103,177.561856,438.481959,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,901,438.73,373.45,438.73,0.0,0.0,0.0,9939.8,1.75,372,0
GB72KVWM23902402181981,859-66-6410,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,0,0,0,0,3.0492585,0.73322173,20.73,3.5,Vertical,N,arrowset,101.736667,158.05789099999996,56.321224,91.531655,39.697755,131.775931,SLICK_SINKER_BARS,False,strategize next-generation users,D,871,90.74,69.83,90.74,0.0,0.0,0.0,10626.0,1.5,146,1
GB56MMOA65649289726430,715-33-4083,Tubing,0.0,75.0,60.0,144.03999330000005,99.0,5.900000095,TAC_BELOW_NIP,1,0,0,0,0,0,10.17,10.17,19.27,2.99,Vertical,N,OTHER_ANCHOR,80.187973,105.92096200000002,24.781259,71.030746,79.075288,150.10603400000005,SLICK_SINKER_BARS,False,strategize next-generation users,K,872,294.92,294.92,294.92,0.0,191.43,0.0,10189.6,1.5,294,0
GB58DFTQ38735866382764,354-39-2775,Tubing,0.0,75.0,60.0,144.8318182,79.37010193,5.515,TAC_ABOVE_NIP,0,0,1,0,0,0,1.2872324,0.7152113920000001,19.27,1.83,Vertical,N,OTHER_ANCHOR,75.787611,97.867257,22.079646,79.690265,21.858407,101.548673,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,875,56.79,56.79,56.79,0.0,0.0,0.0,9546.9,1.5,220,1
GB31IUNJ75908956125751,715-33-4083,Tubing,0.0,75.0,60.0,144.03999330000005,95.90000153,5.900000095,TAC_ABOVE_NIP,1,0,0,0,0,0,1.58,10.17,19.27,2.99,Vertical,N,OTHER_ANCHOR,58.492553,54.587929,-6.038042,32.16028,58.201748,90.362028,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,SpecialService,872,305.85,305.85,78.84,0.0,254.58,0.0,10150.1,1.5,142,0
GB62OORI98113165632693,069-03-2427,Tubing,0.0,75.0,60.0,144.0,10.29440594,4.3259263039999984,TAC_ABOVE_NIP,1,1,1,1,0,0,1.28,1.28,19.3,1.33,Vertical,Y,OTHER_ANCHOR,64.24100200000001,73.825795,9.584792,33.268519,13.476019,46.744538,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,D,900,100.78,100.78,100.78,0.0,0.0,0.0,9917.6,1.5,1611,0
GB59HTDT05863590184934,267-84-9589,Tubing,0.0,80.0,60.0,144.0,86.89333344,5.246666431,TAC_ABOVE_NIP,1,0,0,0,0,0,4.12,1.59,19.28,6.02,LowTangent,N,OTHER_ANCHOR,44.462574,90.506867,61.593742000000006,71.00955400000002,13.095541,84.105096,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,SpecialService,884,232.31,166.58,214.73,0.0,0.0,0.0,10012.1,1.75,305,0
GB09XBZO88146410203273,748-98-4694,Tubing,0.0,75.0,60.0,144.0398971,82.59999847,5.699999809,TAC_BELOW_NIP,0,0,0,0,1,1,0.0,0.0,17.13,4.58,Vertical,N,OTHER_ANCHOR,328.8169660000001,297.160578,8.853045,111.334107,62.35266800000001,173.686775,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,886,297.94,297.94,297.94,0.0,0.0,0.0,9397.2,1.75,416,1
GB19QMHU94922920271997,746-05-5703,Tubing,0.0,75.0,60.0,145.5,85.67847443,5.699999809,PACKER_DONNAN,0,0,1,1,0,0,1.78,0.79,20.73,1.48,Vertical,N,OTHER_PACKER,65.86042900000001,103.967217,38.106788,74.161206,13.258494,87.430947,SLICK_SINKER_BARS,False,strategize next-generation users,D,880,80.62,67.22,80.62,0.0,0.0,0.0,10049.3,1.5,2034,0
GB21HDSP60119664150321,074-83-1539,Tubing,0.0,70.0,65.0,168.2599945,89.91666412,4.699999809,PACKER_DONNAN,1,0,0,0,0,0,2.4,2.4,20.7,7.65,LowTangent,Y,arrowset,109.049048,351.898835,287.3804810000001,213.769231,121.019231,334.7884620000001,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,872,252.1,252.1,252.1,0.0,0.0,0.0,10011.7,1.75,102,0
GB12IXGX42788325812638,016-56-3331,Tubing,0.0,75.0,60.0,144.0,95.09583282,5.099999905,PACKER_DONNAN,1,0,0,0,0,0,2.2584543,1.7989865719999998,20.71,4.9,LowTangent,N,arrowset,47.674306,48.369931,1.208276,36.193103,14.848276,51.041379,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,885,176.7,176.7,176.7,0.0,251.64,0.0,10029.2,1.75,144,0
GB21EVXX27475119937389,295-07-6407,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,0,0,0,0,6.9069695000000015,6.906969738,20.75,1.39,Vertical,N,arrowset,63.77503100000001,189.75848,108.63664,78.183145,27.477862,105.661006,SLICK_SINKER_BARS,False,strategize next-generation users,D,871,57.73,57.73,57.73,0.0,0.0,0.0,10490.4,1.5,158,1
GB40GFJL78692363285344,308-04-8053,Tubing,0.0,75.0,60.0,144.0,96.55455017,5.8000001910000005,TAC_BELOW_NIP,1,0,0,0,0,0,1.8454677,1.438990891,0.0,2.41,Vertical,Y,OTHER_ANCHOR,85.648883,131.781923,38.310223,141.710306,37.857939,179.568245,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,885,144.24,137.31,144.24,0.0,0.0,0.0,9934.4,1.75,343,0
GB25CHFI77941038641805,882-47-3625,Tubing,0.0,75.0,60.0,144.03999330000005,93.90000153,4.900000095,PACKER_DONNAN,0,0,0,0,0,0,2.218529,2.418864647,20.8,3.52,Vertical,Y,arrowset,47.978462,9.997857000000002,-44.904,0.125,0.0,0.125,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,886,557.3,483.49,282.18,0.0,126.64,0.0,9684.7,1.75,16,0
